Open_Time,CI_Cat,CI_Subcat,Category,No_of_Related_Incidents,No_of_Related_Changes
2014-03-21 14:55:00,application,Server Based Application,incident,0,0
2014-03-21 14:56:00,application,Server Based Application,incident,0,0
2014-03-21 14:59:00,application,Server Based Application,incident,0,0
2014-03-21 15:10:00,application,Server Based Application,request for information,0,0
2014-03-21 15:17:00,application,Server Based Application,request for information,0,0
2014-03-21 15:22:00,application,Server Based Application,incident,0,0
2014-03-21 15:24:00,application,Server Based Application,incident,0,0
2014-03-21 15:33:00,application,Server Based Application,incident,0,0
2014-03-21 13:54:00,application,Web Based Application,incident,0,0
2014-03-21 14:26:00,application,Server Based Application,incident,0,0
2014-03-21 14:32:00,subapplication,Web Based Application,incident,0,0
2014-03-21 14:33:00,application,Web Based Application,incident,0,0
2014-03-21 14:54:00,application,Server Based Application,incident,1,0
2014-03-21 15:52:00,application,Web Based Application,incident,0,0
2014-03-21 16:05:00,application,Server Based Application,incident,0,0
2014-03-21 16:22:00,subapplication,Web Based Application,incident,0,0
2014-03-21 16:23:00,application,Server Based Application,incident,0,0
2014-03-21 16:47:00,application,Server Based Application,incident,0,0
2014-03-22 12:14:00,networkcomponents,Lines,incident,0,0
2014-03-24 07:17:00,computer,Laptop,incident,0,0
2014-03-24 08:03:00,application,Server Based Application,incident,0,0
2014-03-24 08:09:00,subapplication,Server Based Application,incident,0,0
2014-03-24 08:25:00,application,Server Based Application,incident,0,0
2014-03-24 08:32:00,application,Server Based Application,request for information,0,0
2014-03-24 08:51:00,application,Desktop Application,incident,1,0
2014-03-24 08:52:00,application,Web Based Application,incident,0,0
2014-03-24 08:54:00,software,System Software,incident,0,0
2014-03-24 08:54:00,application,Server Based Application,incident,0,0
2014-03-24 08:54:00,hardware,DataCenterEquipment,incident,0,0
2014-03-24 08:57:00,application,Desktop Application,incident,1,0
2014-03-24 08:58:00,application,Web Based Application,request for information,0,0
2014-03-24 09:00:00,application,Desktop Application,incident,1,0
2014-03-24 09:00:00,application,Desktop Application,incident,1,0
2014-03-24 09:01:00,application,Server Based Application,incident,0,0
2014-03-24 09:02:00,application,Desktop Application,incident,1,0
2014-03-24 09:28:00,application,Server Based Application,incident,0,0
2014-03-24 09:30:00,application,Web Based Application,incident,1,0
2014-03-24 09:31:00,application,Desktop Application,incident,0,0
2014-03-21 15:35:00,hardware,MigratieDummy,request for information,0,0
2014-03-21 15:39:00,application,Client Based Application,incident,0,0
2014-03-21 15:41:00,computer,Banking Device,incident,0,0
2014-03-21 15:43:00,storage,SAN,incident,0,0
2014-03-21 15:44:00,application,Web Based Application,incident,0,0
2014-03-21 15:51:00,subapplication,Web Based Application,incident,0,0
2014-03-21 15:52:00,application,Web Based Application,incident,0,0
2014-03-21 15:54:00,application,Web Based Application,incident,0,0
2014-03-21 15:54:00,application,Server Based Application,incident,0,0
2014-03-21 15:56:00,application,Web Based Application,incident,0,0
2014-03-21 15:57:00,application,Server Based Application,incident,0,0
2014-03-21 16:02:00,application,Web Based Application,incident,0,0
2014-03-21 16:04:00,subapplication,Server Based Application,request for information,0,0
2014-03-21 16:04:00,subapplication,Web Based Application,incident,0,0
2014-03-21 16:19:00,application,Web Based Application,request for information,0,0
2014-03-21 16:22:00,subapplication,Server Based Application,request for information,0,0
2014-03-21 16:26:00,subapplication,Web Based Application,incident,0,0
2014-03-21 16:28:00,application,Server Based Application,incident,0,0
2014-03-21 16:29:00,computer,Laptop,incident,0,0
2014-03-21 16:30:00,application,Desktop Application,incident,0,0
2014-03-21 17:14:00,application,Web Based Application,incident,0,0
2014-03-23 20:02:00,software,Automation Software,incident,0,1
2014-03-24 08:46:00,application,Desktop Application,incident,1,0
2014-03-24 08:47:00,database,Database,incident,0,0
2014-03-24 08:51:00,application,Desktop Application,incident,1,0
2014-03-24 08:58:00,application,Server Based Application,incident,0,0
2014-03-24 09:12:00,application,Web Based Application,incident,8,0
2014-03-24 09:16:00,computer,Laptop,incident,0,0
2014-03-24 10:13:00,application,Server Based Application,incident,0,0
2014-03-24 10:15:00,application,Server Based Application,incident,1,0
2014-03-21 15:52:00,subapplication,Server Based Application,incident,0,0
2014-03-21 15:56:00,subapplication,Web Based Application,incident,0,0
2014-03-21 16:37:00,application,Server Based Application,incident,0,0
2014-03-21 16:40:00,subapplication,Server Based Application,request for information,0,0
2014-03-21 16:47:00,subapplication,Web Based Application,incident,0,0
2014-03-21 16:49:00,computer,Laptop,incident,0,0
2014-03-21 18:13:00,hardware,DataCenterEquipment,incident,0,0
2014-03-22 01:46:00,hardware,DataCenterEquipment,incident,0,0
2014-03-22 12:32:00,application,Web Based Application,incident,0,0
2014-03-22 15:08:00,storage,Controller,incident,0,0
2014-03-23 05:55:00,application,Server Based Application,incident,0,0
2014-03-24 08:26:00,application,Web Based Application,incident,0,0
2014-03-24 08:27:00,application,Web Based Application,incident,0,0
2014-03-24 08:30:00,computer,Banking Device,incident,0,0
2014-03-24 08:38:00,application,Web Based Application,request for information,0,0
2014-03-24 08:50:00,application,Server Based Application,incident,0,0
2014-03-24 08:51:00,application,Web Based Application,incident,0,0
2014-03-24 08:52:00,officeelectronics,Printer,incident,1,0
2014-03-24 08:54:00,application,Desktop Application,incident,1,0
2014-03-24 08:54:00,application,Server Based Application,incident,0,0
2014-03-24 08:57:00,application,Desktop Application,incident,1,0
2014-03-24 08:57:00,application,Desktop Application,incident,1,0
2014-03-24 08:58:00,application,Web Based Application,incident,0,0
2014-03-24 09:26:00,subapplication,Web Based Application,incident,0,0
2014-03-24 09:34:00,application,Web Based Application,incident,1,0
2014-03-24 09:44:00,application,Web Based Application,incident,1,0
2014-03-24 09:44:00,subapplication,Server Based Application,request for information,0,0
2014-03-24 09:48:00,application,Server Based Application,incident,0,0
2014-03-24 09:52:00,application,Server Based Application,incident,0,0
2014-03-24 09:59:00,computer,Laptop,incident,0,0
2014-03-24 10:06:00,computer,Desktop,incident,0,0
2014-03-24 10:18:00,application,Server Based Application,incident,0,0
2014-03-24 10:30:00,application,Web Based Application,incident,0,0
2014-03-24 10:30:00,displaydevice,Monitor,request for information,0,0
2014-03-24 10:31:00,application,Desktop Application,incident,0,0
2014-03-24 10:33:00,storage,SAN,incident,0,0
2014-03-24 10:44:00,storage,Controller,incident,0,0
2014-03-24 10:46:00,storage,SAN,incident,0,0
2014-03-21 16:31:00,application,Web Based Application,incident,0,0
2014-03-21 16:33:00,subapplication,Web Based Application,incident,0,0
2014-03-21 17:28:00,application,Server Based Application,request for information,0,0
2014-03-24 08:15:00,application,Server Based Application,incident,0,0
2014-03-24 08:35:00,displaydevice,Monitor,incident,0,0
2014-03-24 08:46:00,application,Desktop Application,incident,16,0
2014-03-24 08:54:00,application,Desktop Application,incident,1,0
2014-03-24 08:54:00,application,SAP,request for information,0,0
2014-03-24 08:55:00,application,Desktop Application,incident,1,0
2014-03-24 08:58:00,application,Desktop Application,incident,1,0
2014-03-24 09:03:00,application,Desktop Application,incident,1,0
2014-03-24 09:11:00,application,Server Based Application,incident,0,0
2014-03-24 09:12:00,application,Server Based Application,incident,0,0
2014-03-24 09:16:00,hardware,DataCenterEquipment,incident,0,0
2014-03-24 09:20:00,computer,Laptop,incident,0,0
2014-03-24 09:24:00,subapplication,Web Based Application,incident,0,0
2014-03-24 09:43:00,storage,SAN,incident,0,0
2014-03-24 09:45:00,application,Web Based Application,incident,0,0
2014-03-24 09:47:00,application,Server Based Application,incident,0,0
2014-03-24 09:50:00,subapplication,Web Based Application,incident,0,0
2014-03-24 09:51:00,application,Web Based Application,incident,0,0
2014-03-24 09:57:00,application,Server Based Application,incident,0,0
2014-03-24 10:15:00,storage,SAN,incident,0,0
2014-03-24 10:21:00,subapplication,Web Based Application,incident,0,0
2014-03-24 10:22:00,application,Desktop Application,incident,0,0
2014-03-24 10:23:00,application,Server Based Application,incident,0,0
2014-03-24 10:43:00,application,SAP,request for information,0,0
2014-03-24 10:45:00,application,Server Based Application,incident,0,0
2014-03-24 10:45:00,application,Desktop Application,incident,0,0
2014-03-24 10:46:00,subapplication,Web Based Application,incident,0,0
2014-03-24 10:58:00,application,Server Based Application,incident,0,0
2014-03-24 11:03:00,storage,Tape Library,incident,0,0
2014-03-24 11:07:00,application,Server Based Application,incident,0,0
2014-03-24 11:23:00,application,Server Based Application,incident,0,0
2014-03-24 11:25:00,application,Server Based Application,request for information,0,0
2014-03-24 09:34:00,application,Web Based Application,incident,0,0
2014-03-24 09:37:00,computer,Oracle Server,incident,0,0
2014-03-24 09:39:00,computer,Laptop,incident,0,0
2014-03-24 09:51:00,application,Web Based Application,incident,0,0
2014-03-24 10:07:00,application,Desktop Application,incident,0,0
2014-03-24 10:11:00,subapplication,Web Based Application,incident,0,0
2014-03-24 10:15:00,subapplication,Server Based Application,request for information,0,0
2014-03-24 10:26:00,application,Desktop Application,incident,0,0
2014-03-24 10:27:00,application,Web Based Application,incident,0,0
2014-03-24 10:38:00,subapplication,Web Based Application,incident,0,0
2014-03-24 10:45:00,application,Server Based Application,incident,0,0
2014-03-24 10:54:00,computer,Banking Device,incident,0,0
2014-03-24 11:00:00,application,Server Based Application,incident,0,0
2014-03-24 11:10:00,application,Desktop Application,incident,0,0
2014-03-24 11:13:00,database,Database,incident,0,0
2014-03-24 11:33:00,application,Server Based Application,request for information,0,0
2014-03-24 11:34:00,application,Server Based Application,request for information,0,0
2014-03-24 11:43:00,subapplication,Server Based Application,incident,0,0
2014-03-24 11:59:00,application,Server Based Application,incident,9,0
2014-03-24 12:13:00,application,Web Based Application,incident,0,0
2014-03-24 12:23:00,application,Client Based Application,incident,0,0
2014-03-24 12:27:00,application,Client Based Application,incident,0,0
2014-03-24 12:50:00,subapplication,Web Based Application,incident,0,0
2014-03-24 13:10:00,computer,Desktop,incident,0,0
2014-03-24 13:21:00,subapplication,Web Based Application,incident,0,0
2014-03-24 13:25:00,subapplication,Web Based Application,incident,0,0
2014-03-24 13:25:00,application,Server Based Application,request for information,0,0
2014-03-24 13:36:00,application,Server Based Application,incident,1,0
2014-03-24 13:45:00,application,Web Based Application,incident,0,0
2014-03-24 13:47:00,computer,Banking Device,incident,0,0
2014-03-24 13:48:00,application,Web Based Application,incident,0,0
2014-03-24 10:27:00,application,Server Based Application,incident,0,0
2014-03-24 10:28:00,application,Server Based Application,incident,0,0
2014-03-24 10:29:00,application,Server Based Application,incident,0,0
2014-03-24 10:31:00,application,Server Based Application,incident,0,0
2014-03-24 10:48:00,application,Server Based Application,incident,0,0
2014-03-24 10:52:00,application,Server Based Application,incident,1,0
2014-03-24 10:57:00,application,Server Based Application,request for information,0,0
2014-03-24 11:05:00,application,Server Based Application,incident,0,0
2014-03-24 11:17:00,computer,Laptop,incident,0,0
2014-03-24 11:36:00,application,Web Based Application,incident,0,0
2014-03-24 11:45:00,application,Server Based Application,incident,0,0
2014-03-24 11:51:00,subapplication,Web Based Application,incident,0,0
2014-03-24 11:58:00,subapplication,Server Based Application,request for information,0,0
2014-03-24 12:03:00,application,Server Based Application,incident,0,0
2014-03-24 12:14:00,application,Server Based Application,incident,0,0
2014-03-24 12:17:00,application,Server Based Application,request for information,0,0
2014-03-24 12:19:00,computer,Banking Device,incident,0,0
2014-03-24 12:24:00,computer,Laptop,incident,0,0
2014-03-24 12:28:00,subapplication,Server Based Application,request for information,0,0
2014-03-24 12:31:00,application,Desktop Application,incident,0,0
2014-03-24 12:31:00,application,Server Based Application,request for information,0,0
2014-03-24 12:36:00,application,Web Based Application,incident,0,0
2014-03-24 12:41:00,application,Server Based Application,incident,0,0
2014-03-24 12:48:00,application,Server Based Application,incident,0,0
2014-03-24 13:00:00,computer,Windows Server,request for information,3,0
2014-03-24 13:36:00,application,Server Based Application,incident,0,0
2014-03-24 13:38:00,application,Server Based Application,incident,0,0
2014-03-24 13:39:00,application,Web Based Application,incident,0,0
2014-03-24 13:39:00,application,Server Based Application,incident,0,0
2014-03-24 13:44:00,hardware,KVM Switches,incident,0,0
2014-03-24 13:55:00,application,Server Based Application,incident,0,0
2014-03-24 13:55:00,application,Desktop Application,incident,0,0
2014-03-24 13:56:00,application,Web Based Application,request for information,0,0
2014-03-24 13:59:00,application,Server Based Application,request for information,0,0
2014-03-24 14:08:00,application,Desktop Application,incident,0,0
2014-03-24 14:15:00,application,Server Based Application,incident,0,0
2014-03-24 14:23:00,computer,Banking Device,incident,0,0
2014-03-24 14:25:00,hardware,MigratieDummy,incident,0,0
2014-03-24 14:41:00,subapplication,Web Based Application,incident,0,0
2014-03-24 10:48:00,application,Server Based Application,incident,0,0
2014-03-24 10:52:00,application,Web Based Application,request for information,0,0
2014-03-24 10:55:00,storage,SAN,incident,0,0
2014-03-24 11:03:00,application,Server Based Application,incident,0,0
2014-03-24 11:03:00,computer,Desktop,incident,0,0
2014-03-24 11:09:00,storage,Controller,incident,0,0
2014-03-24 11:12:00,application,Server Based Application,incident,0,0
2014-03-24 11:14:00,application,Server Based Application,incident,0,0
2014-03-24 11:21:00,application,Server Based Application,incident,0,0
2014-03-24 11:29:00,subapplication,Web Based Application,incident,0,0
2014-03-24 11:41:00,subapplication,Web Based Application,incident,0,0
2014-03-24 11:41:00,application,Server Based Application,incident,0,0
2014-03-24 11:41:00,application,Web Based Application,incident,0,0
2014-03-24 11:42:00,application,Server Based Application,incident,0,0
2014-03-24 11:47:00,application,Web Based Application,incident,1,0
2014-03-24 11:51:00,subapplication,Web Based Application,incident,0,0
2014-03-24 11:51:00,application,Web Based Application,incident,1,0
2014-03-24 11:53:00,subapplication,Web Based Application,incident,0,0
2014-03-24 11:54:00,application,Web Based Application,incident,0,0
2014-03-24 11:55:00,subapplication,Server Based Application,incident,0,0
2014-03-24 11:56:00,subapplication,Server Based Application,incident,0,0
2014-03-24 11:59:00,application,Web Based Application,incident,0,0
2014-03-24 12:11:00,computer,Laptop,incident,0,0
2014-03-24 12:14:00,subapplication,Server Based Application,request for information,0,0
2014-03-24 12:14:00,application,Server Based Application,incident,0,0
2014-03-24 12:17:00,storage,SAN,incident,0,0
2014-03-24 12:17:00,application,Server Based Application,incident,0,0
2014-03-24 12:18:00,application,Server Based Application,incident,0,0
2014-03-24 12:39:00,application,Server Based Application,incident,0,0
2014-03-24 12:41:00,application,Web Based Application,incident,0,0
2014-03-24 12:45:00,application,Server Based Application,incident,0,0
2014-03-24 12:47:00,application,Server Based Application,incident,0,0
2014-03-24 12:50:00,application,Web Based Application,incident,0,0
2014-03-24 12:52:00,subapplication,Web Based Application,incident,0,0
2014-03-24 11:43:00,application,Server Based Application,request for information,0,0
2014-03-24 11:46:00,subapplication,Web Based Application,incident,0,0
2014-03-24 11:53:00,application,Web Based Application,incident,0,0
2014-03-24 12:16:00,application,Web Based Application,incident,0,0
2014-03-24 12:19:00,application,Web Based Application,incident,0,0
2014-03-24 12:20:00,application,Server Based Application,request for information,0,0
2014-03-24 12:25:00,application,Web Based Application,incident,0,0
2014-03-24 12:30:00,application,Desktop Application,incident,0,0
2014-03-24 12:47:00,storage,SAN,incident,0,0
2014-03-24 13:04:00,storage,SAN,incident,0,0
2014-03-24 13:15:00,application,Server Based Application,incident,0,0
2014-03-24 13:18:00,application,Desktop Application,incident,0,0
2014-03-24 13:36:00,application,Server Based Application,incident,0,0
2014-03-24 13:45:00,application,Server Based Application,incident,0,0
2014-03-24 13:51:00,application,Server Based Application,request for information,0,0
2014-03-24 13:56:00,application,Web Based Application,incident,0,0
2014-03-24 13:58:00,application,Server Based Application,incident,0,0
2014-03-24 14:00:00,application,Desktop Application,incident,0,0
2014-03-24 14:03:00,subapplication,Web Based Application,incident,0,0
2014-03-24 14:21:00,application,Server Based Application,request for information,0,0
2014-03-24 14:34:00,application,SAP,request for information,0,0
2014-03-24 14:50:00,computer,Laptop,incident,0,0
2014-03-24 15:06:00,application,SAP,request for information,0,0
2014-03-24 15:37:00,subapplication,Web Based Application,incident,0,0
2014-03-24 16:12:00,application,Desktop Application,incident,1,0
2014-03-24 16:14:00,application,Desktop Application,incident,1,0
2014-03-24 16:14:00,subapplication,Web Based Application,incident,0,0
2014-03-24 16:17:00,application,Desktop Application,incident,1,0
2014-03-24 16:18:00,application,Desktop Application,incident,1,0
2014-03-24 16:19:00,application,Desktop Application,incident,0,0
2014-03-24 12:56:00,application,Citrix,incident,0,0
2014-03-24 13:03:00,application,Desktop Application,incident,0,0
2014-03-24 13:04:00,application,Server Based Application,incident,0,0
2014-03-24 13:08:00,application,Server Based Application,incident,0,0
2014-03-24 13:10:00,application,Desktop Application,request for information,0,0
2014-03-24 13:12:00,application,Desktop Application,incident,0,0
2014-03-24 13:16:00,application,Server Based Application,incident,0,0
2014-03-24 13:33:00,application,Server Based Application,incident,0,0
2014-03-24 13:33:00,application,Server Based Application,incident,0,0
2014-03-24 13:44:00,application,Server Based Application,request for information,0,0
2014-03-24 13:45:00,application,Server Based Application,incident,0,0
2014-03-24 13:47:00,application,Server Based Application,incident,0,0
2014-03-24 13:54:00,application,Desktop Application,incident,0,0
2014-03-24 13:59:00,application,Web Based Application,incident,0,0
2014-03-24 14:01:00,application,Server Based Application,request for information,1,0
2014-03-24 14:14:00,application,Web Based Application,incident,0,0
2014-03-24 14:24:00,application,Server Based Application,request for information,0,0
2014-03-24 14:34:00,subapplication,Server Based Application,request for information,0,0
2014-03-24 14:36:00,application,Web Based Application,incident,0,0
2014-03-24 14:40:00,computer,Laptop,incident,0,0
2014-03-24 14:49:00,application,Server Based Application,incident,0,0
2014-03-24 15:02:00,subapplication,Web Based Application,incident,0,0
2014-03-24 15:07:00,application,Server Based Application,incident,0,0
2014-03-24 15:09:00,application,Server Based Application,incident,0,0
2014-03-24 15:17:00,subapplication,Server Based Application,request for information,0,0
2014-03-24 15:20:00,application,Web Based Application,incident,0,0
2014-03-24 15:22:00,application,Server Based Application,incident,0,0
2014-03-24 15:27:00,computer,Banking Device,incident,0,0
2014-03-24 15:29:00,application,Server Based Application,incident,0,0
2014-03-24 15:34:00,application,Server Based Application,incident,0,0
2014-03-24 15:36:00,subapplication,Server Based Application,request for information,0,0
2014-03-24 15:38:00,application,Server Based Application,incident,0,0
2014-03-24 15:38:00,application,Server Based Application,incident,0,0
2014-03-24 15:41:00,subapplication,Web Based Application,incident,0,0
2014-03-24 15:46:00,subapplication,Web Based Application,incident,0,0
2014-03-24 15:47:00,subapplication,Web Based Application,incident,0,0
2014-03-24 15:50:00,application,Server Based Application,incident,1,0
2014-03-24 13:51:00,subapplication,Web Based Application,incident,0,0
2014-03-24 13:57:00,application,Web Based Application,incident,0,0
2014-03-24 14:03:00,application,Web Based Application,incident,0,0
2014-03-24 14:11:00,application,Server Based Application,request for information,0,0
2014-03-24 14:15:00,application,Server Based Application,incident,0,0
2014-03-24 14:19:00,application,Server Based Application,incident,0,0
2014-03-24 14:22:00,application,Server Based Application,incident,0,0
2014-03-24 14:24:00,database,Database,incident,0,0
2014-03-24 14:30:00,application,Web Based Application,incident,0,0
2014-03-24 14:33:00,application,Web Based Application,incident,0,0
2014-03-24 14:35:00,application,Citrix,incident,0,0
2014-03-24 14:45:00,application,Server Based Application,incident,1,0
2014-03-24 15:07:00,computer,Laptop,incident,0,0
2014-03-24 15:10:00,application,Server Based Application,incident,0,0
2014-03-24 15:20:00,computer,Banking Device,incident,0,0
2014-03-24 15:26:00,application,Server Based Application,incident,0,0
2014-03-24 15:27:00,application,Web Based Application,incident,0,0
2014-03-24 15:43:00,application,Web Based Application,incident,0,0
2014-03-24 15:45:00,application,Web Based Application,incident,0,0
2014-03-24 15:51:00,hardware,MigratieDummy,incident,0,0
2014-03-24 15:53:00,application,Desktop Application,incident,0,0
2014-03-24 16:00:00,application,Server Based Application,incident,1,0
2014-03-24 16:00:00,subapplication,Web Based Application,incident,0,0
2014-03-24 16:04:00,application,Desktop Application,incident,1,0
2014-03-24 16:09:00,application,Desktop Application,incident,1,0
2014-03-24 16:12:00,application,Desktop Application,incident,1,0
2014-03-24 16:12:00,subapplication,Web Based Application,incident,0,0
2014-03-24 16:13:00,application,Desktop Application,incident,1,0
2014-03-24 16:14:00,application,Server Based Application,incident,0,0
2014-03-24 16:17:00,subapplication,Web Based Application,incident,0,0
2014-03-24 16:21:00,application,Desktop Application,incident,1,0
2014-03-24 15:05:00,application,Server Based Application,incident,0,0
2014-03-24 15:07:00,subapplication,Web Based Application,incident,0,0
2014-03-24 15:10:00,application,Server Based Application,incident,0,0
2014-03-24 15:13:00,application,Server Based Application,incident,0,0
2014-03-24 15:48:00,application,Server Based Application,incident,0,0
2014-03-24 15:49:00,application,Server Based Application,incident,0,0
2014-03-24 16:08:00,application,Citrix,incident,0,0
2014-03-24 16:14:00,application,Server Based Application,request for information,0,0
2014-03-24 16:26:00,application,Web Based Application,incident,0,0
2014-03-24 16:41:00,computer,Laptop,incident,0,0
2014-03-24 16:46:00,application,Server Based Application,incident,0,0
2014-03-24 16:59:00,subapplication,Web Based Application,incident,9,0
2014-03-25 07:20:00,application,Web Based Application,incident,0,0
2014-03-25 07:34:00,computer,Laptop,incident,0,0
2014-03-25 07:39:00,subapplication,Server Based Application,request for information,0,0
2014-03-25 08:12:00,application,SAP,request for information,0,0
2014-03-25 08:32:00,application,Server Based Application,incident,0,0
2014-03-25 08:40:00,application,Desktop Application,incident,0,0
2014-03-25 08:49:00,application,Server Based Application,incident,1,0
2014-03-25 08:55:00,subapplication,Server Based Application,request for information,0,0
2014-03-25 08:56:00,application,Web Based Application,incident,0,0
2014-03-25 09:01:00,application,Server Based Application,incident,0,0
2014-03-25 09:10:00,application,Web Based Application,incident,0,0
2014-03-25 09:12:00,application,Server Based Application,incident,0,0
2014-03-25 09:14:00,application,Server Based Application,request for information,0,0
2014-03-25 09:15:00,application,Server Based Application,incident,0,1
2014-03-25 09:16:00,application,Server Based Application,incident,0,0
2014-03-25 09:19:00,application,Server Based Application,incident,0,0
2014-03-25 09:33:00,application,Server Based Application,incident,0,0
2014-03-25 09:38:00,application,Web Based Application,incident,0,0
2014-03-25 09:42:00,application,Server Based Application,incident,0,0
2014-03-25 09:49:00,subapplication,Web Based Application,incident,0,0
2014-03-25 09:52:00,subapplication,Web Based Application,incident,1,0
2014-03-25 10:03:00,application,Server Based Application,incident,0,0
2014-03-25 10:11:00,application,Server Based Application,incident,0,0
2014-03-24 15:51:00,application,Server Based Application,incident,0,0
2014-03-24 15:51:00,application,Server Based Application,incident,0,0
2014-03-24 15:52:00,application,Server Based Application,incident,0,0
2014-03-24 15:58:00,application,Desktop Application,incident,1,0
2014-03-24 15:58:00,application,Server Based Application,incident,0,0
2014-03-24 16:02:00,application,Desktop Application,incident,1,0
2014-03-24 16:06:00,application,Desktop Application,incident,1,0
2014-03-24 16:06:00,application,Desktop Application,incident,17,0
2014-03-24 16:06:00,application,Desktop Application,incident,1,0
2014-03-24 16:07:00,application,Server Based Application,incident,0,0
2014-03-24 16:08:00,computer,Laptop,incident,0,0
2014-03-24 16:09:00,application,Desktop Application,incident,1,0
2014-03-24 16:12:00,application,Desktop Application,incident,1,0
2014-03-24 16:15:00,application,Desktop Application,incident,1,0
2014-03-24 16:20:00,application,Web Based Application,incident,0,0
2014-03-24 16:26:00,application,Server Based Application,incident,0,0
2014-03-24 16:30:00,application,Desktop Application,incident,0,0
2014-03-24 16:30:00,subapplication,Web Based Application,incident,0,0
2014-03-24 16:38:00,application,Web Based Application,incident,0,0
2014-03-24 16:55:00,application,Server Based Application,request for information,0,0
2014-03-24 16:56:00,application,Server Based Application,incident,0,0
2014-03-24 17:36:00,application,Desktop Application,incident,0,0
2014-03-24 18:09:00,application,Server Based Application,incident,0,0
2014-03-25 04:09:00,application,Web Based Application,incident,1,0
2014-03-25 08:13:00,application,Web Based Application,incident,0,0
2014-03-25 08:29:00,application,Server Based Application,request for information,0,0
2014-03-25 08:36:00,computer,Omgeving,incident,0,0
2014-03-25 08:39:00,subapplication,Web Based Application,incident,0,0
2014-03-25 08:42:00,computer,Laptop,incident,0,0
2014-03-25 09:07:00,computer,Laptop,incident,0,0
2014-03-25 09:10:00,computer,Laptop,incident,0,0
2014-03-25 09:15:00,computer,Laptop,incident,0,0
2014-03-25 09:18:00,application,Server Based Application,request for information,0,0
2014-03-25 09:24:00,application,Desktop Application,incident,0,0
2014-03-24 16:24:00,software,System Software,request for information,0,0
2014-03-24 16:26:00,application,Desktop Application,incident,1,0
2014-03-24 16:29:00,application,Server Based Application,incident,0,0
2014-03-24 16:31:00,application,Server Based Application,incident,0,0
2014-03-24 16:45:00,application,Web Based Application,incident,0,0
2014-03-24 16:50:00,application,Server Based Application,incident,0,0
2014-03-24 16:58:00,computer,Banking Device,incident,0,0
2014-03-24 17:01:00,application,Server Based Application,incident,0,0
2014-03-24 17:09:00,application,Server Based Application,incident,0,0
2014-03-24 19:56:00,application,Citrix,incident,0,0
2014-03-24 20:52:00,subapplication,Server Based Application,incident,0,0
2014-03-25 03:30:00,application,Server Based Application,incident,2,0
2014-03-25 03:37:00,application,Server Based Application,incident,0,0
2014-03-25 06:44:00,application,Web Based Application,incident,0,0
2014-03-25 08:31:00,application,Server Based Application,incident,0,0
2014-03-25 08:43:00,computer,Desktop,incident,0,0
2014-03-25 08:49:00,application,Web Based Application,incident,0,0
2014-03-25 08:56:00,application,Server Based Application,incident,0,0
2014-03-25 09:02:00,application,Server Based Application,incident,0,0
2014-03-25 09:04:00,computer,Laptop,incident,0,0
2014-03-25 09:17:00,application,Web Based Application,incident,0,0
2014-03-25 09:27:00,application,Citrix,incident,0,0
2014-03-25 09:28:00,application,Server Based Application,incident,0,0
2014-03-25 09:34:00,application,Web Based Application,incident,0,0
2014-03-25 09:35:00,application,Web Based Application,incident,0,0
2014-03-25 09:40:00,application,Server Based Application,incident,0,0
2014-03-25 09:46:00,subapplication,Web Based Application,incident,0,0
2014-03-25 09:47:00,subapplication,Server Based Application,request for information,0,0
2014-03-25 10:01:00,application,Server Based Application,incident,1,0
2014-03-25 10:20:00,application,Server Based Application,request for information,0,0
2014-03-25 10:28:00,subapplication,Web Based Application,incident,0,0
2014-03-25 10:40:00,subapplication,Web Based Application,incident,0,0
2014-03-24 16:38:00,application,Web Based Application,incident,0,0
2014-03-24 16:57:00,application,Server Based Application,incident,0,0
2014-03-24 16:59:00,application,Server Based Application,request for information,0,0
2014-03-24 17:13:00,application,Server Based Application,incident,0,0
2014-03-24 17:17:00,application,Desktop Application,incident,0,0
2014-03-24 17:24:00,subapplication,Web Based Application,incident,0,0
2014-03-24 17:34:00,application,Server Based Application,incident,0,0
2014-03-25 08:28:00,application,Server Based Application,incident,0,0
2014-03-25 08:34:00,application,Server Based Application,incident,0,0
2014-03-25 08:51:00,application,Server Based Application,incident,1,0
2014-03-25 09:21:00,storage,SAN,incident,0,0
2014-03-25 09:27:00,application,Server Based Application,incident,0,0
2014-03-25 09:42:00,application,Web Based Application,request for information,0,0
2014-03-25 09:42:00,application,Web Based Application,incident,0,0
2014-03-25 09:44:00,subapplication,Web Based Application,incident,0,0
2014-03-25 10:06:00,storage,SAN,incident,0,0
2014-03-25 10:10:00,subapplication,Web Based Application,incident,0,0
2014-03-25 10:13:00,application,Server Based Application,incident,0,0
2014-03-25 10:17:00,displaydevice,Monitor,incident,0,0
2014-03-25 10:20:00,application,Server Based Application,incident,0,0
2014-03-25 10:40:00,application,Desktop Application,incident,0,0
2014-03-25 10:45:00,subapplication,Web Based Application,incident,0,0
2014-03-25 10:50:00,subapplication,Server Based Application,incident,0,0
2014-03-25 10:53:00,computer,Desktop,incident,0,0
2014-03-25 10:55:00,application,Server Based Application,incident,1,0
2014-03-25 10:56:00,application,Server Based Application,incident,0,0
2014-03-25 10:58:00,application,Server Based Application,incident,0,0
2014-03-25 10:59:00,application,Web Based Application,incident,0,0
2014-03-25 11:10:00,application,Server Based Application,incident,0,0
